110328,0,0
110328,1,6
110328,2,16
110328,3,19
110328,4,10
101576,0,1
101576,1,18
101576,2,3
101576,3,10
101576,4,12
107245,0,19
107245,1,15
107245,2,20
107245,3,0
107245,4,19
106338,0,10
106338,1,9
106338,2,17
106338,3,6
106338,4,11
101975,0,11
101975,1,8
101975,2,16
101975,3,1
101975,4,15
108628,0,0
108628,1,18
108628,2,9
108628,3,0
108628,4,6
106978,0,8
106978,1,16
106978,2,3
106978,3,0
106978,4,12
102914,0,9
102914,1,18
102914,2,0
102914,3,2
102914,4,17
102159,0,17
102159,1,3
102159,2,8
102159,3,4
102159,4,7
101886,0,16
101886,1,0
101886,2,9
101886,3,14
101886,4,9
102858,0,19
102858,1,1
102858,2,18
102858,3,3
102858,4,3
102475,0,1
102475,1,3
102475,2,20
102475,3,6
102475,4,6
101475,0,19
101475,1,16
101475,2,5
101475,3,1
101475,4,18
108240,0,11
108240,1,20
108240,2,2
108240,3,12
108240,4,10
109468,0,15
109468,1,16
109468,2,15
109468,3,19
109468,4,13
101024,0,8
101024,1,0
101024,2,13
101024,3,8
101024,4,0
110679,0,5
110679,1,18
110679,2,5
110679,3,16
110679,4,3
107403,0,17
107403,1,17
107403,2,1
107403,3,5
107403,4,2
110025,0,4
110025,1,3
110025,2,15
110025,3,10
110025,4,9
107161,0,10
107161,1,15
107161,2,11
107161,3,13
107161,4,11
110786,0,0
110786,1,11
110786,2,10
110786,3,19
110786,4,4
107485,0,18
107485,1,9
107485,2,2
107485,3,9
107485,4,3
102247,0,14
102247,1,12
102247,2,16
102247,3,9
102247,4,16
110152,0,12
110152,1,10
110152,2,13
110152,3,14
110152,4,11
104267,0,13
104267,1,10
104267,2,17
104267,3,12
104267,4,19
102818,0,2
102818,1,3
102818,2,6
102818,3,9
102818,4,0
103639,0,5
103639,1,11
103639,2,12
103639,3,9
103639,4,7
107397,0,4
107397,1,20
107397,2,3
107397,3,14
107397,4,12
104059,0,19
104059,1,6
104059,2,14
104059,3,16
104059,4,7
104629,0,6
104629,1,5
104629,2,11
104629,3,6
104629,4,13
108876,0,12
108876,1,15
108876,2,7
108876,3,10
108876,4,20
110785,0,6
110785,1,15
110785,2,15
110785,3,10
110785,4,19
109900,0,6
109900,1,8
109900,2,19
109900,3,5
109900,4,4
105979,0,20
105979,1,10
105979,2,20
105979,3,1
105979,4,15
104592,0,12
104592,1,12
104592,2,2
104592,3,4
104592,4,20
101794,0,18
101794,1,2
101794,2,5
101794,3,18
101794,4,4
108092,0,14
108092,1,13
108092,2,6
108092,3,14
108092,4,14
106948,0,2
106948,1,12
106948,2,8
106948,3,0
106948,4,16
107004,0,12
107004,1,14
107004,2,6
107004,3,15
107004,4,15
105549,0,7
105549,1,5
105549,2,14
105549,3,17
105549,4,19
108483,0,15
108483,1,6
108483,2,18
108483,3,17
108483,4,14
109302,0,4
109302,1,12
109302,2,11
109302,3,12
109302,4,3
107056,0,16
107056,1,13
107056,2,9
107056,3,8
107056,4,3
108550,0,17
108550,1,15
108550,2,10
108550,3,2
108550,4,0
106039,0,6
106039,1,1
106039,2,7
106039,3,11
106039,4,4
104721,0,3
104721,1,17
104721,2,1
104721,3,3
104721,4,11
102658,0,10
102658,1,19
102658,2,17
102658,3,11
102658,4,6
104851,0,5
104851,1,8
104851,2,18
104851,3,7
104851,4,5
109300,0,11
109300,1,17
109300,2,15
109300,3,6
109300,4,18
110358,0,7
110358,1,19
110358,2,5
110358,3,17
110358,4,8
105630,0,3
105630,1,1
105630,2,20
105630,3,14
105630,4,20
107293,0,19
107293,1,4
107293,2,6
107293,3,12
107293,4,1
102076,0,16
102076,1,16
102076,2,18
102076,3,18
102076,4,3
106650,0,3
106650,1,6
106650,2,16
106650,3,17
106650,4,15
108554,0,14
108554,1,17
108554,2,3
108554,3,5
108554,4,7
104242,0,15
104242,1,2
104242,2,15
104242,3,15
104242,4,14
105507,0,12
105507,1,9
105507,2,3
105507,3,10
105507,4,5
110470,0,10
110470,1,9
110470,2,12
110470,3,5
110470,4,2
110960,0,19
110960,1,20
110960,2,19
110960,3,6
110960,4,9
110341,0,17
110341,1,0
110341,2,11
110341,3,7
110341,4,9
101027,0,13
101027,1,7
101027,2,12
101027,3,14
101027,4,6
102998,0,16
102998,1,8
102998,2,8
102998,3,9
102998,4,0
105051,0,10
105051,1,5
105051,2,2
105051,3,18
105051,4,0
102629,0,9
102629,1,19
102629,2,18
102629,3,17
102629,4,5
106729,0,14
106729,1,18
106729,2,17
106729,3,8
106729,4,14
107682,0,0
107682,1,2
107682,2,15
107682,3,3
107682,4,11
105585,0,16
105585,1,1
105585,2,10
105585,3,8
105585,4,9
110465,0,2
110465,1,8
110465,2,16
110465,3,5
110465,4,16
106018,0,7
106018,1,20
106018,2,6
106018,3,19
106018,4,2
102847,0,7
102847,1,18
102847,2,8
102847,3,12
102847,4,17
105400,0,8
105400,1,14
105400,2,17
105400,3,3
105400,4,0
101964,0,12
101964,1,2
101964,2,9
101964,3,12
101964,4,0
107364,0,16
107364,1,4
107364,2,10
107364,3,14
107364,4,20
108943,0,8
108943,1,9
108943,2,1
108943,3,7
108943,4,12
106795,0,17
106795,1,19
106795,2,17
106795,3,15
106795,4,2
101019,0,1
101019,1,10
101019,2,1
101019,3,19
101019,4,19
108938,0,5
108938,1,13
108938,2,4
108938,3,20
108938,4,20
110363,0,3
110363,1,1
110363,2,13
110363,3,1
110363,4,6
105524,0,4
105524,1,5
105524,2,16
105524,3,0
105524,4,0
108835,0,17
108835,1,2
108835,2,12
108835,3,16
108835,4,6
110599,0,19
110599,1,11
110599,2,12
110599,3,1
110599,4,20
110668,0,16
110668,1,2
110668,2,19
110668,3,3
110668,4,6
106533,0,10
106533,1,7
106533,2,8
106533,3,7
106533,4,12
107438,0,6
107438,1,5
107438,2,17
107438,3,6
107438,4,16
107262,0,15
107262,1,11
107262,2,18
107262,3,19
107262,4,10
101927,0,8
101927,1,7
101927,2,7
101927,3,13
101927,4,5
108222,0,11
108222,1,9
108222,2,6
108222,3,12
108222,4,15
105938,0,4
105938,1,9
105938,2,13
105938,3,3
105938,4,4
107993,0,16
107993,1,14
107993,2,16
107993,3,18
107993,4,2
104181,0,17
104181,1,0
104181,2,4
104181,3,15
104181,4,1
106425,0,4
106425,1,3
106425,2,3
106425,3,9
106425,4,10
105006,0,1
105006,1,1
105006,2,8
105006,3,4
105006,4,12
105133,0,15
105133,1,14
105133,2,10
105133,3,0
105133,4,15
102976,0,7
102976,1,8
102976,2,3
102976,3,10
102976,4,0
107417,0,7
107417,1,8
107417,2,1
107417,3,11
107417,4,15
105571,0,3
105571,1,14
105571,2,7
105571,3,6
105571,4,6
110910,0,7
110910,1,7
110910,2,17
110910,3,12
110910,4,16
101305,0,15
101305,1,5
101305,2,7
101305,3,20
101305,4,15
104499,0,11
104499,1,9
104499,2,4
104499,3,19
104499,4,18
110090,0,6
110090,1,20
110090,2,10
110090,3,17
110090,4,8
108653,0,18
108653,1,11
108653,2,2
108653,3,6
108653,4,14
101636,0,5
101636,1,14
101636,2,6
101636,3,12
101636,4,20
105764,0,7
105764,1,13
105764,2,3
105764,3,14
105764,4,10
110990,0,17
110990,1,0
110990,2,5
110990,3,17
110990,4,17
101237,0,20
101237,1,8
101237,2,4
101237,3,18
101237,4,2
105351,0,1
105351,1,5
105351,2,6
105351,3,3
105351,4,10
102378,0,20
102378,1,6
102378,2,14
102378,3,7
102378,4,10
107041,0,15
107041,1,12
107041,2,6
107041,3,8
107041,4,14
107886,0,8
107886,1,17
107886,2,1
107886,3,18
107886,4,18
107652,0,9
107652,1,10
107652,2,2
107652,3,11
107652,4,8
107341,0,0
107341,1,1
107341,2,1
107341,3,12
107341,4,18
102442,0,1
102442,1,16
102442,2,9
102442,3,6
102442,4,10
102667,0,7
102667,1,0
102667,2,0
102667,3,8
102667,4,20
109851,0,11
109851,1,11
109851,2,16
109851,3,14
109851,4,1
103698,0,4
103698,1,17
103698,2,3
103698,3,4
103698,4,15
104082,0,5
104082,1,10
104082,2,13
104082,3,14
104082,4,4
101085,0,11
101085,1,1
101085,2,1
101085,3,18
101085,4,10
109775,0,0
109775,1,18
109775,2,3
109775,3,4
109775,4,7
105890,0,17
105890,1,16
105890,2,3
105890,3,3
105890,4,6
103117,0,11
103117,1,1
103117,2,16
103117,3,15
103117,4,0
110341,0,11
110341,1,0
110341,2,1
110341,3,15
110341,4,10
104731,0,12
104731,1,18
104731,2,19
104731,3,2
104731,4,2
107448,0,6
107448,1,16
107448,2,3
107448,3,4
107448,4,15
110428,0,11
110428,1,13
110428,2,6
110428,3,18
110428,4,13
107529,0,3
107529,1,0
107529,2,1
107529,3,16
107529,4,5
105109,0,3
105109,1,7
105109,2,5
105109,3,17
105109,4,2
110047,0,12
110047,1,1
110047,2,13
110047,3,5
110047,4,14
110862,0,14
110862,1,17
110862,2,10
110862,3,8
110862,4,18
105922,0,4
105922,1,15
105922,2,11
105922,3,4
105922,4,15
107731,0,5
107731,1,17
107731,2,20
107731,3,4
107731,4,20
102903,0,20
102903,1,0
102903,2,20
102903,3,11
102903,4,13
109471,0,17
109471,1,0
109471,2,12
109471,3,17
109471,4,18
103545,0,3
103545,1,9
103545,2,9
103545,3,1
103545,4,16
102407,0,6
102407,1,13
102407,2,16
102407,3,0
102407,4,4
104162,0,16
104162,1,14
104162,2,4
104162,3,14
104162,4,16
101803,0,4
101803,1,11
101803,2,3
101803,3,12
101803,4,17
103859,0,3
103859,1,7
103859,2,4
103859,3,16
103859,4,19
110999,0,10
110999,1,7
110999,2,4
110999,3,4
110999,4,3
101374,0,7
101374,1,19
101374,2,6
101374,3,12
101374,4,7
107928,0,12
107928,1,1
107928,2,15
107928,3,7
107928,4,10
103227,0,13
103227,1,3
103227,2,6
103227,3,6
103227,4,10
107906,0,19
107906,1,18
107906,2,9
107906,3,6
107906,4,11
110406,0,10
110406,1,17
110406,2,2
110406,3,5
110406,4,15
104663,0,0
104663,1,7
104663,2,19
104663,3,18
104663,4,3
102966,0,7
102966,1,3
102966,2,16
102966,3,12
102966,4,18
104624,0,6
104624,1,0
104624,2,2
104624,3,2
104624,4,11
110360,0,14
110360,1,5
110360,2,2
110360,3,13
110360,4,3
105642,0,5
105642,1,2
105642,2,19
105642,3,3
105642,4,1
107465,0,16
107465,1,2
107465,2,5
107465,3,13
107465,4,13
110864,0,14
110864,1,8
110864,2,7
110864,3,12
110864,4,7
106556,0,20
106556,1,18
106556,2,1
106556,3,4
106556,4,19
107138,0,18
107138,1,6
107138,2,0
107138,3,16
107138,4,10
108726,0,11
108726,1,17
108726,2,12
108726,3,14
108726,4,15
104926,0,20
104926,1,13
104926,2,18
104926,3,2
104926,4,2
106848,0,18
106848,1,7
106848,2,11
106848,3,3
106848,4,15
110328,0,16
110328,1,15
110328,2,15
110328,3,2
110328,4,6
109842,0,8
109842,1,19
109842,2,8
109842,3,13
109842,4,7
103649,0,1
103649,1,5
103649,2,15
103649,3,10
103649,4,5
103048,0,18
103048,1,8
103048,2,5
103048,3,15
103048,4,15
101389,0,15
101389,1,16
101389,2,8
101389,3,0
101389,4,6
102715,0,3
102715,1,3
102715,2,6
102715,3,4
102715,4,4
103599,0,16
103599,1,2
103599,2,15
103599,3,18
103599,4,1
107162,0,8
107162,1,0
107162,2,2
107162,3,16
107162,4,18
106549,0,14
106549,1,7
106549,2,0
106549,3,3
106549,4,1
109141,0,7
109141,1,7
109141,2,14
109141,3,17
109141,4,0
106438,0,12
106438,1,4
106438,2,6
106438,3,4
106438,4,14
105546,0,7
105546,1,2
105546,2,5
105546,3,4
105546,4,10
101161,0,2
101161,1,6
101161,2,16
101161,3,6
101161,4,6
101066,0,11
101066,1,18
101066,2,5
101066,3,2
101066,4,10
107121,0,6
107121,1,7
107121,2,19
107121,3,10
107121,4,12
110660,0,4
110660,1,17
110660,2,16
110660,3,10
110660,4,0
104077,0,14
104077,1,18
104077,2,3
104077,3,12
104077,4,4
102482,0,1
102482,1,11
102482,2,15
102482,3,12
102482,4,8
106336,0,2
106336,1,6
106336,2,4
106336,3,4
106336,4,7
108169,0,0
108169,1,11
108169,2,10
108169,3,0
108169,4,12
108950,0,2
108950,1,8
108950,2,15
108950,3,20
108950,4,4
107970,0,2
107970,1,20
107970,2,2
107970,3,13
107970,4,1
107411,0,12
107411,1,5
107411,2,11
107411,3,10
107411,4,20
105788,0,15
105788,1,4
105788,2,6
105788,3,19
105788,4,3
